provincia_iso;fecha;num_casos;num_casos_prueba_pcr;num_casos_prueba_test_ac;num_casos_prueba_otras;num_casos_prueba_desconocida
LE;2020-01-14;0;0;0;0;0
LO;2020-01-14;0;0;0;0;0
LU;2020-01-14;0;0;0;0;0
M;2020-01-14;0;0;0;0;0
MA;2020-01-14;0;0;0;0;0
ME;2020-01-14;0;0;0;0;0
MU;2020-01-14;0;0;0;0;0
NA;2020-01-14;0;0;0;0;0
O;2020-01-14;0;0;0;0;0
OR;2020-01-14;0;0;0;0;0
P;2020-01-14;0;0;0;0;0
PM;2020-01-14;0;0;0;0;0
PO;2020-01-14;0;0;0;0;0
S;2020-01-14;0;0;0;0;0
SA;2020-01-14;0;0;0;0;0
SE;2020-01-14;0;0;0;0;0
SG;2020-01-14;0;0;0;0;0
SO;2020-01-14;0;0;0;0;0
SS;2020-01-14;0;0;0;0;0
T;2020-01-14;0;0;0;0;0
TE;2020-01-14;0;0;0;0;0
TF;2020-01-14;0;0;0;0;0
TO;2020-01-14;0;0;0;0;0
V;2020-01-14;0;0;0;0;0
VA;2020-01-14;0;0;0;0;0
VI;2020-01-14;0;0;0;0;0
Z;2020-01-14;0;0;0;0;0
ZA;2020-01-14;0;0;0;0;0
A;2020-01-15;0;0;0;0;0
AB;2020-01-15;0;0;0;0;0
AL;2020-01-15;0;0;0;0;0
AV;2020-01-15;0;0;0;0;0
B;2020-01-15;0;0;0;0;0
BA;2020-01-15;0;0;0;0;0
BI;2020-01-15;0;0;0;0;0
BU;2020-01-15;0;0;0;0;0
C;2020-01-15;0;0;0;0;0
CA;2020-01-15;0;0;0;0;0
CC;2020-01-15;0;0;0;0;0
CE;2020-01-15;0;0;0;0;0
CO;2020-01-15;0;0;0;0;0
CR;2020-01-15;0;0;0;0;0
CS;2020-01-15;0;0;0;0;0
CU;2020-01-15;0;0;0;0;0
GC;2020-01-15;0;0;0;0;0
GI;2020-01-15;0;0;0;0;0
GR;2020-01-15;0;0;0;0;0
GU;2020-01-15;0;0;0;0;0
H;2020-01-15;0;0;0;0;0
HU;2020-01-15;0;0;0;0;0
J;2020-01-15;0;0;0;0;0
L;2020-01-15;0;0;0;0;0
LE;2020-01-15;0;0;0;0;0
LO;2020-01-15;0;0;0;0;0
LU;2020-01-15;0;0;0;0;0
M;2020-01-15;1;1;0;0;0
MA;2020-01-15;0;0;0;0;0
ME;2020-01-15;0;0;0;0;0
MU;2020-01-15;0;0;0;0;0
NA;2020-01-15;0;0;0;0;0
O;2020-01-15;0;0;0;0;0
OR;2020-01-15;0;0;0;0;0
P;2020-01-15;0;0;0;0;0
PM;2020-01-15;0;0;0;0;0
PO;2020-01-15;0;0;0;0;0
S;2020-01-15;0;0;0;0;0
SA;2020-01-15;0;0;0;0;0
SE;2020-01-15;0;0;0;0;0
SG;2020-01-15;0;0;0;0;0
SO;2020-01-15;0;0;0;0;0
SS;2020-01-15;0;0;0;0;0
T;2020-01-15;0;0;0;0;0
TE;2020-01-15;0;0;0;0;0
TF;2020-01-15;0;0;0;0;0
TO;2020-01-15;0;0;0;0;0
V;2020-01-15;0;0;0;0;0
VA;2020-01-15;0;0;0;0;0
VI;2020-01-15;0;0;0;0;0
Z;2020-01-15;0;0;0;0;0
ZA;2020-01-15;0;0;0;0;0
A;2020-01-16;0;0;0;0;0
AB;2020-01-16;0;0;0;0;0
AL;2020-01-16;0;0;0;0;0
AV;2020-01-16;0;0;0;0;0
B;2020-01-16;1;1;0;0;0
BA;2020-01-16;0;0;0;0;0
BI;2020-01-16;0;0;0;0;0
BU;2020-01-16;0;0;0;0;0
C;2020-01-16;0;0;0;0;0
CA;2020-01-16;0;0;0;0;0
CC;2020-01-16;0;0;0;0;0
CE;2020-01-16;0;0;0;0;0
CO;2020-01-16;0;0;0;0;0
CR;2020-01-16;0;0;0;0;0
CS;2020-01-16;0;0;0;0;0
CU;2020-01-16;0;0;0;0;0
GC;2020-01-16;0;0;0;0;0
GI;2020-01-16;0;0;0;0;0
GR;2020-01-16;0;0;0;0;0
GU;2020-01-16;0;0;0;0;0
H;2020-01-16;0;0;0;0;0
HU;2020-01-16;0;0;0;0;0
J;2020-01-16;0;0;0;0;0
L;2020-01-16;0;0;0;0;0
LE;2020-01-16;0;0;0;0;0
LO;2020-01-16;0;0;0;0;0
LU;2020-01-16;0;0;0;0;0
M;2020-01-16;1;1;0;0;0
MA;2020-01-16;0;0;0;0;0
ME;2020-01-16;0;0;0;0;0
MU;2020-01-16;0;0;0;0;0
NA;2020-01-16;0;0;0;0;0
O;2020-01-16;0;0;0;0;0
OR;2020-01-16;0;0;0;0;0
P;2020-01-16;0;0;0;0;0
PM;2020-01-16;0;0;0;0;0
PO;2020-01-16;0;0;0;0;0
S;2020-01-16;0;0;0;0;0
SA;2020-01-16;0;0;0;0;0
SE;2020-01-16;0;0;0;0;0
SG;2020-01-16;0;0;0;0;0
SO;2020-01-16;0;0;0;0;0
SS;2020-01-16;0;0;0;0;0
T;2020-01-16;0;0;0;0;0
TE;2020-01-16;0;0;0;0;0
TF;2020-01-16;0;0;0;0;0
TO;2020-01-16;0;0;0;0;0
V;2020-01-16;0;0;0;0;0
VA;2020-01-16;0;0;0;0;0
VI;2020-01-16;0;0;0;0;0
Z;2020-01-16;0;0;0;0;0
ZA;2020-01-16;0;0;0;0;0
A;2020-01-17;0;0;0;0;0
AB;2020-01-17;0;0;0;0;0
AL;2020-01-17;0;0;0;0;0
AV;2020-01-17;0;0;0;0;0
B;2020-01-17;0;0;0;0;0
BA;2020-01-17;0;0;0;0;0
BI;2020-01-17;0;0;0;0;0
BU;2020-01-17;0;0;0;0;0
C;2020-01-17;0;0;0;0;0
CA;2020-01-17;0;0;0;0;0
CC;2020-01-17;0;0;0;0;0
CE;2020-01-17;0;0;0;0;0
CO;2020-01-17;0;0;0;0;0
CR;2020-01-17;0;0;0;0;0
CS;2020-01-17;0;0;0;0;0
CU;2020-01-17;0;0;0;0;0
GC;2020-01-17;0;0;0;0;0
GI;2020-01-17;0;0;0;0;0
GR;2020-01-17;0;0;0;0;0
GU;2020-01-17;0;0;0;0;0
H;2020-01-17;0;0;0;0;0
HU;2020-01-17;0;0;0;0;0
J;2020-01-17;0;0;0;0;0
L;2020-01-17;0;0;0;0;0
LE;2020-01-17;0;0;0;0;0
LO;2020-01-17;0;0;0;0;0
LU;2020-01-17;0;0;0;0;0
M;2020-01-17;2;2;0;0;0
MA;2020-01-17;0;0;0;0;0
ME;2020-01-17;0;0;0;0;0
MU;2020-01-17;0;0;0;0;0
NA;2020-01-17;0;0;0;0;0
O;2020-01-17;0;0;0;0;0
OR;2020-01-17;0;0;0;0;0
P;2020-01-17;0;0;0;0;0
PM;2020-01-17;0;0;0;0;0
PO;2020-01-17;0;0;0;0;0
S;2020-01-17;0;0;0;0;0
SA;2020-01-17;0;0;0;0;0
SE;2020-01-17;0;0;0;0;0
SG;2020-01-17;0;0;0;0;0
SO;2020-01-17;0;0;0;0;0
SS;2020-01-17;0;0;0;0;0
T;2020-01-17;0;0;0;0;0
TE;2020-01-17;0;0;0;0;0
TF;2020-01-17;0;0;0;0;0
TO;2020-01-17;0;0;0;0;0
V;2020-01-17;0;0;0;0;0
VA;2020-01-17;0;0;0;0;0
VI;2020-01-17;0;0;0;0;0
Z;2020-01-17;0;0;0;0;0
ZA;2020-01-17;0;0;0;0;0
A;2020-01-18;0;0;0;0;0
AB;2020-01-18;0;0;0;0;0
AL;2020-01-18;0;0;0;0;0
AV;2020-01-18;0;0;0;0;0
B;2020-01-18;0;0;0;0;0
BA;2020-01-18;0;0;0;0;0
BI;2020-01-18;0;0;0;0;0
BU;2020-01-18;0;0;0;0;0
C;2020-01-18;0;0;0;0;0
CA;2020-01-18;0;0;0;0;0
CC;2020-01-18;0;0;0;0;0
CE;2020-01-18;0;0;0;0;0
CO;2020-01-18;0;0;0;0;0
CR;2020-01-18;0;0;0;0;0
CS;2020-01-18;0;0;0;0;0
CU;2020-01-18;0;0;0;0;0
GC;2020-01-18;0;0;0;0;0
GI;2020-01-18;0;0;0;0;0
GR;2020-01-18;0;0;0;0;0
GU;2020-01-18;0;0;0;0;0
H;2020-01-18;0;0;0;0;0
HU;2020-01-18;0;0;0;0;0
J;2020-01-18;0;0;0;0;0
L;2020-01-18;0;0;0;0;0
LE;2020-01-18;0;0;0;0;0
LO;2020-01-18;0;0;0;0;0
LU;2020-01-18;0;0;0;0;0
M;2020-01-18;2;2;0;0;0
MA;2020-01-18;0;0;0;0;0
ME;2020-01-18;0;0;0;0;0
MU;2020-01-18;0;0;0;0;0
NA;2020-01-18;0;0;0;0;0
O;2020-01-18;0;0;0;0;0
OR;2020-01-18;0;0;0;0;0
P;2020-01-18;0;0;0;0;0
PM;2020-01-18;0;0;0;0;0
PO;2020-01-18;0;0;0;0;0
S;2020-01-18;0;0;0;0;0
SA;2020-01-18;0;0;0;0;0
SE;2020-01-18;0;0;0;0;0
SG;2020-01-18;0;0;0;0;0
SO;2020-01-18;0;0;0;0;0
SS;2020-01-18;0;0;0;0;0
T;2020-01-18;0;0;0;0;0
TE;2020-01-18;0;0;0;0;0
TF;2020-01-18;0;0;0;0;0
TO;2020-01-18;0;0;0;0;0
V;2020-01-18;0;0;0;0;0
VA;2020-01-18;0;0;0;0;0
VI;2020-01-18;0;0;0;0;0
Z;2020-01-18;0;0;0;0;0
ZA;2020-01-18;0;0;0;0;0
A;2020-01-19;0;0;0;0;0
AB;2020-01-19;0;0;0;0;0
AL;2020-01-19;0;0;0;0;0
AV;2020-01-19;0;0;0;0;0
B;2020-01-19;0;0;0;0;0
BA;2020-01-19;0;0;0;0;0
BI;2020-01-19;0;0;0;0;0
BU;2020-01-19;0;0;0;0;0
C;2020-01-19;0;0;0;0;0
CA;2020-01-19;0;0;0;0;0
CC;2020-01-19;0;0;0;0;0
CE;2020-01-19;0;0;0;0;0
CO;2020-01-19;0;0;0;0;0
CR;2020-01-19;0;0;0;0;0
CS;2020-01-19;0;0;0;0;0
CU;2020-01-19;0;0;0;0;0
GC;2020-01-19;0;0;0;0;0
GI;2020-01-19;1;0;0;0;1
GR;2020-01-19;0;0;0;0;0
GU;2020-01-19;0;0;0;0;0
H;2020-01-19;0;0;0;0;0
HU;2020-01-19;0;0;0;0;0
J;2020-01-19;0;0;0;0;0
L;2020-01-19;0;0;0;0;0
LE;2020-01-19;0;0;0;0;0
LO;2020-01-19;0;0;0;0;0
LU;2020-01-19;0;0;0;0;0
M;2020-01-19;1;0;0;1;0
MA;2020-01-19;0;0;0;0;0
ME;2020-01-19;0;0;0;0;0
MU;2020-01-19;0;0;0;0;0
NA;2020-01-19;0;0;0;0;0
O;2020-01-19;0;0;0;0;0
OR;2020-01-19;0;0;0;0;0
P;2020-01-19;0;0;0;0;0
PM;2020-01-19;0;0;0;0;0
PO;2020-01-19;0;0;0;0;0
S;2020-01-19;0;0;0;0;0
SA;2020-01-19;0;0;0;0;0
SE;2020-01-19;0;0;0;0;0
SG;2020-01-19;0;0;0;0;0
SO;2020-01-19;0;0;0;0;0
SS;2020-01-19;0;0;0;0;0
T;2020-01-19;0;0;0;0;0
TE;2020-01-19;0;0;0;0;0
TF;2020-01-19;0;0;0;0;0
TO;2020-01-19;0;0;0;0;0
V;2020-01-19;0;0;0;0;0
VA;2020-01-19;0;0;0;0;0
VI;2020-01-19;0;0;0;0;0
Z;2020-01-19;0;0;0;0;0
ZA;2020-01-19;0;0;0;0;0
A;2020-01-20;0;0;0;0;0
AB;2020-01-20;0;0;0;0;0
AL;2020-01-20;0;0;0;0;0
AV;2020-01-20;0;0;0;0;0
B;2020-01-20;1;1;0;0;0
BA;2020-01-20;0;0;0;0;0
BI;2020-01-20;0;0;0;0;0
BU;2020-01-20;0;0;0;0;0
C;2020-01-20;0;0;0;0;0
CA;2020-01-20;0;0;0;0;0
CC;2020-01-20;0;0;0;0;0
CE;2020-01-20;0;0;0;0;0
CO;2020-01-20;0;0;0;0;0
CR;2020-01-20;0;0;0;0;0
CS;2020-01-20;0;0;0;0;0
CU;2020-01-20;0;0;0;0;0
GC;2020-01-20;0;0;0;0;0
GI;2020-01-20;0;0;0;0;0
GR;2020-01-20;0;0;0;0;0
GU;2020-01-20;0;0;0;0;0
H;2020-01-20;0;0;0;0;0
HU;2020-01-20;0;0;0;0;0
J;2020-01-20;0;0;0;0;0
L;2020-01-20;1;1;0;0;0
LE;2020-01-20;0;0;0;0;0
LO;2020-01-20;0;0;0;0;0
LU;2020-01-20;0;0;0;0;0
M;2020-01-20;3;3;0;0;0
MA;2020-01-20;0;0;0;0;0
ME;2020-01-20;0;0;0;0;0
MU;2020-01-20;0;0;0;0;0
NA;2020-01-20;0;0;0;0;0
O;2020-01-20;0;0;0;0;0
OR;2020-01-20;0;0;0;0;0
P;2020-01-20;0;0;0;0;0
PM;2020-01-20;0;0;0;0;0
PO;2020-01-20;0;0;0;0;0
S;2020-01-20;0;0;0;0;0
SA;2020-01-20;0;0;0;0;0
SE;2020-01-20;0;0;0;0;0
SG;2020-01-20;0;0;0;0;0
SO;2020-01-20;0;0;0;0;0
SS;2020-01-20;0;0;0;0;0
T;2020-01-20;0;0;0;0;0
TE;2020-01-20;0;0;0;0;0
TF;2020-01-20;0;0;0;0;0
TO;2020-01-20;0;0;0;0;0
V;2020-01-20;1;1;0;0;0
VA;2020-01-20;0;0;0;0;0
VI;2020-01-20;0;0;0;0;0
Z;2020-01-20;0;0;0;0;0
ZA;2020-01-20;0;0;0;0;0
A;2020-01-21;0;0;0;0;0
AB;2020-01-21;0;0;0;0;0
AL;2020-01-21;0;0;0;0;0
AV;2020-01-21;0;0;0;0;0
B;2020-01-21;1;1;0;0;0
BA;2020-01-21;0;0;0;0;0
BI;2020-01-21;0;0;0;0;0
BU;2020-01-21;0;0;0;0;0
C;2020-01-21;0;0;0;0;0
CA;2020-01-21;0;0;0;0;0
CC;2020-01-21;0;0;0;0;0
CE;2020-01-21;0;0;0;0;0
CO;2020-01-21;0;0;0;0;0
CR;2020-01-21;0;0;0;0;0
CS;2020-01-21;0;0;0;0;0
CU;2020-01-21;0;0;0;0;0
GC;2020-01-21;0;0;0;0;0
GI;2020-01-21;0;0;0;0;0
GR;2020-01-21;0;0;0;0;0
GU;2020-01-21;0;0;0;0;0
H;2020-01-21;0;0;0;0;0
HU;2020-01-21;0;0;0;0;0
J;2020-01-21;0;0;0;0;0
L;2020-01-21;0;0;0;0;0
LE;2020-01-21;0;0;0;0;0
LO;2020-01-21;0;0;0;0;0
LU;2020-01-21;0;0;0;0;0
M;2020-01-21;1;0;0;1;0
MA;2020-01-21;0;0;0;0;0
ME;2020-01-21;0;0;0;0;0
MU;2020-01-21;0;0;0;0;0
NA;2020-01-21;0;0;0;0;0
O;2020-01-21;0;0;0;0;0
OR;2020-01-21;0;0;0;0;0
P;2020-01-21;0;0;0;0;0
PM;2020-01-21;0;0;0;0;0
PO;2020-01-21;0;0;0;0;0
S;2020-01-21;0;0;0;0;0
SA;2020-01-21;0;0;0;0;0
SE;2020-01-21;0;0;0;0;0
SG;2020-01-21;0;0;0;0;0
SO;2020-01-21;0;0;0;0;0
SS;2020-01-21;0;0;0;0;0
T;2020-01-21;0;0;0;0;0
TE;2020-01-21;0;0;0;0;0
TF;2020-01-21;0;0;0;0;0
TO;2020-01-21;0;0;0;0;0
V;2020-01-21;0;0;0;0;0
VA;2020-01-21;0;0;0;0;0
VI;2020-01-21;0;0;0;0;0
Z;2020-01-21;0;0;0;0;0
ZA;2020-01-21;0;0;0;0;0
A;2020-01-22;0;0;0;0;0
AB;2020-01-22;0;0;0;0;0
AL;2020-01-22;0;0;0;0;0
AV;2020-01-22;0;0;0;0;0
B;2020-01-22;1;1;0;0;0
BA;2020-01-22;0;0;0;0;0
BI;2020-01-22;0;0;0;0;0
BU;2020-01-22;0;0;0;0;0
C;2020-01-22;0;0;0;0;0
CA;2020-01-22;0;0;0;0;0
CC;2020-01-22;0;0;0;0;0
CE;2020-01-22;0;0;0;0;0
CO;2020-01-22;0;0;0;0;0
CR;2020-01-22;0;0;0;0;0
CS;2020-01-22;0;0;0;0;0
CU;2020-01-22;0;0;0;0;0
GC;2020-01-22;0;0;0;0;0
GI;2020-01-22;0;0;0;0;0
GR;2020-01-22;0;0;0;0;0
GU;2020-01-22;0;0;0;0;0
H;2020-01-22;0;0;0;0;0
HU;2020-01-22;0;0;0;0;0
J;2020-01-22;0;0;0;0;0
L;2020-01-22;0;0;0;0;0
LE;2020-01-22;0;0;0;0;0
LO;2020-01-22;0;0;0;0;0
LU;2020-01-22;0;0;0;0;0
M;2020-01-22;1;1;0;0;0
MA;2020-01-22;0;0;0;0;0
ME;2020-01-22;0;0;0;0;0
MU;2020-01-22;0;0;0;0;0
NA;2020-01-22;0;0;0;0;0
O;2020-01-22;0;0;0;0;0
OR;2020-01-22;0;0;0;0;0
P;2020-01-22;0;0;0;0;0
PM;2020-01-22;0;0;0;0;0
PO;2020-01-22;0;0;0;0;0
S;2020-01-22;0;0;0;0;0
SA;2020-01-22;0;0;0;0;0
SE;2020-01-22;0;0;0;0;0
SG;2020-01-22;0;0;0;0;0
SO;2020-01-22;0;0;0;0;0
SS;2020-01-22;0;0;0;0;0
T;2020-01-22;0;0;0;0;0
TE;2020-01-22;0;0;0;0;0
TF;2020-01-22;0;0;0;0;0
TO;2020-01-22;0;0;0;0;0
V;2020-01-22;0;0;0;0;0
VA;2020-01-22;0;0;0;0;0
VI;2020-01-22;0;0;0;0;0
Z;2020-01-22;0;0;0;0;0
ZA;2020-01-22;0;0;0;0;0
A;2020-01-23;0;0;0;0;0
AB;2020-01-23;0;0;0;0;0
AL;2020-01-23;0;0;0;0;0
AV;2020-01-23;0;0;0;0;0
B;2020-01-23;0;0;0;0;0
BA;2020-01-23;0;0;0;0;0
BI;2020-01-23;0;0;0;0;0
BU;2020-01-23;0;0;0;0;0
C;2020-01-23;0;0;0;0;0
CA;2020-01-23;0;0;0;0;0
CC;2020-01-23;0;0;0;0;0
CE;2020-01-23;0;0;0;0;0
CO;2020-01-23;0;0;0;0;0
CR;2020-01-23;0;0;0;0;0
CS;2020-01-23;0;0;0;0;0
CU;2020-01-23;0;0;0;0;0
GC;2020-01-23;0;0;0;0;0
GI;2020-01-23;0;0;0;0;0
GR;2020-01-23;0;0;0;0;0
GU;2020-01-23;0;0;0;0;0
H;2020-01-23;0;0;0;0;0
HU;2020-01-23;0;0;0;0;0
J;2020-01-23;0;0;0;0;0
L;2020-01-23;0;0;0;0;0
LE;2020-01-23;0;0;0;0;0
LO;2020-01-23;0;0;0;0;0
LU;2020-01-23;0;0;0;0;0
M;2020-01-23;4;2;0;2;0
MA;2020-01-23;0;0;0;0;0
ME;2020-01-23;0;0;0;0;0
MU;2020-01-23;0;0;0;0;0
NA;2020-01-23;0;0;0;0;0
O;2020-01-23;0;0;0;0;0
OR;2020-01-23;0;0;0;0;0
P;2020-01-23;0;0;0;0;0
PM;2020-01-23;0;0;0;0;0
PO;2020-01-23;0;0;0;0;0
S;2020-01-23;0;0;0;0;0
SA;2020-01-23;0;0;0;0;0
SE;2020-01-23;0;0;0;0;0
SG;2020-01-23;0;0;0;0;0
SO;2020-01-23;0;0;0;0;0
SS;2020-01-23;0;0;0;0;0
T;2020-01-23;0;0;0;0;0
TE;2020-01-23;0;0;0;0;0
TF;2020-01-23;0;0;0;0;0
TO;2020-01-23;0;0;0;0;0
V;2020-01-23;0;0;0;0;0
VA;2020-01-23;0;0;0;0;0
VI;2020-01-23;0;0;0;0;0
Z;2020-01-23;0;0;0;0;0
ZA;2020-01-23;0;0;0;0;0
A;2020-01-24;0;0;0;0;0
AB;2020-01-24;0;0;0;0;0
AL;2020-01-24;0;0;0;0;0
AV;2020-01-24;0;0;0;0;0
B;2020-01-24;0;0;0;0;0
BA;2020-01-24;0;0;0;0;0
BI;2020-01-24;0;0;0;0;0
BU;2020-01-24;0;0;0;0;0
C;2020-01-24;0;0;0;0;0
CA;2020-01-24;0;0;0;0;0
CC;2020-01-24;0;0;0;0;0
CE;2020-01-24;0;0;0;0;0
CO;2020-01-24;0;0;0;0;0
CR;2020-01-24;0;0;0;0;0
CS;2020-01-24;0;0;0;0;0
CU;2020-01-24;0;0;0;0;0
GC;2020-01-24;0;0;0;0;0
GI;2020-01-24;0;0;0;0;0
GR;2020-01-24;0;0;0;0;0
GU;2020-01-24;0;0;0;0;0
H;2020-01-24;0;0;0;0;0
HU;2020-01-24;0;0;0;0;0
J;2020-01-24;0;0;0;0;0
L;2020-01-24;0;0;0;0;0
LE;2020-01-24;0;0;0;0;0
LO;2020-01-24;0;0;0;0;0
LU;2020-01-24;0;0;0;0;0
M;2020-01-24;1;1;0;0;0
MA;2020-01-24;0;0;0;0;0
ME;2020-01-24;0;0;0;0;0
MU;2020-01-24;0;0;0;0;0
NA;2020-01-24;0;0;0;0;0
O;2020-01-24;0;0;0;0;0
OR;2020-01-24;0;0;0;0;0
P;2020-01-24;0;0;0;0;0
PM;2020-01-24;0;0;0;0;0
PO;2020-01-24;0;0;0;0;0
S;2020-01-24;0;0;0;0;0
SA;2020-01-24;0;0;0;0;0
SE;2020-01-24;0;0;0;0;0
SG;2020-01-24;0;0;0;0;0
SO;2020-01-24;0;0;0;0;0
SS;2020-01-24;0;0;0;0;0
T;2020-01-24;0;0;0;0;0
TE;2020-01-24;0;0;0;0;0
TF;2020-01-24;0;0;0;0;0
TO;2020-01-24;0;0;0;0;0
V;2020-01-24;0;0;0;0;0
VA;2020-01-24;0;0;0;0;0
VI;2020-01-24;0;0;0;0;0
Z;2020-01-24;0;0;0;0;0
ZA;2020-01-24;0;0;0;0;0
A;2020-01-25;0;0;0;0;0
AB;2020-01-25;0;0;0;0;0
AL;2020-01-25;0;0;0;0;0
AV;2020-01-25;0;0;0;0;0
B;2020-01-25;0;0;0;0;0
BA;2020-01-25;0;0;0;0;0
BI;2020-01-25;0;0;0;0;0
BU;2020-01-25;0;0;0;0;0
C;2020-01-25;0;0;0;0;0
CA;2020-01-25;0;0;0;0;0
CC;2020-01-25;0;0;0;0;0
CE;2020-01-25;0;0;0;0;0
CO;2020-01-25;0;0;0;0;0
CR;2020-01-25;0;0;0;0;0
CS;2020-01-25;0;0;0;0;0
CU;2020-01-25;0;0;0;0;0
GC;2020-01-25;0;0;0;0;0
GI;2020-01-25;0;0;0;0;0
GR;2020-01-25;1;1;0;0;0
GU;2020-01-25;0;0;0;0;0
H;2020-01-25;0;0;0;0;0
HU;2020-01-25;0;0;0;0;0
J;2020-01-25;0;0;0;0;0
L;2020-01-25;0;0;0;0;0
LE;2020-01-25;0;0;0;0;0
LO;2020-01-25;0;0;0;0;0
LU;2020-01-25;0;0;0;0;0
M;2020-01-25;1;1;0;0;0
MA;2020-01-25;0;0;0;0;0
ME;2020-01-25;0;0;0;0;0
MU;2020-01-25;0;0;0;0;0
NA;2020-01-25;0;0;0;0;0
O;2020-01-25;0;0;0;0;0
OR;2020-01-25;0;0;0;0;0
P;2020-01-25;0;0;0;0;0
PM;2020-01-25;0;0;0;0;0
PO;2020-01-25;0;0;0;0;0
S;2020-01-25;0;0;0;0;0
SA;2020-01-25;0;0;0;0;0
SE;2020-01-25;0;0;0;0;0
SG;2020-01-25;0;0;0;0;0
SO;2020-01-25;0;0;0;0;0
SS;2020-01-25;0;0;0;0;0
T;2020-01-25;0;0;0;0;0
TE;2020-01-25;0;0;0;0;0
TF;2020-01-25;0;0;0;0;0
TO;2020-01-25;0;0;0;0;0
V;2020-01-25;0;0;0;0;0
VA;2020-01-25;0;0;0;0;0
VI;2020-01-25;0;0;0;0;0
Z;2020-01-25;0;0;0;0;0
ZA;2020-01-25;0;0;0;0;0
A;2020-01-26;1;1;0;0;0
AB;2020-01-26;0;0;0;0;0
AL;2020-01-26;0;0;0;0;0
AV;2020-01-26;0;0;0;0;0
B;2020-01-26;1;1;0;0;0
BA;2020-01-26;0;0;0;0;0
BI;2020-01-26;0;0;0;0;0
BU;2020-01-26;0;0;0;0;0
C;2020-01-26;0;0;0;0;0
CA;2020-01-26;0;0;0;0;0
CC;2020-01-26;0;0;0;0;0
CE;2020-01-26;0;0;0;0;0
CO;2020-01-26;0;0;0;0;0
CR;2020-01-26;0;0;0;0;0
CS;2020-01-26;0;0;0;0;0
CU;2020-01-26;0;0;0;0;0
GC;2020-01-26;0;0;0;0;0
GI;2020-01-26;0;0;0;0;0
GR;2020-01-26;0;0;0;0;0
GU;2020-01-26;0;0;0;0;0
H;2020-01-26;0;0;0;0;0
HU;2020-01-26;0;0;0;0;0
J;2020-01-26;0;0;0;0;0
L;2020-01-26;0;0;0;0;0
LE;2020-01-26;0;0;0;0;0
LO;2020-01-26;0;0;0;0;0
LU;2020-01-26;0;0;0;0;0
M;2020-01-26;2;1;0;1;0
MA;2020-01-26;1;1;0;0;0
ME;2020-01-26;0;0;0;0;0
MU;2020-01-26;0;0;0;0;0
NA;2020-01-26;0;0;0;0;0
O;2020-01-26;0;0;0;0;0
OR;2020-01-26;0;0;0;0;0
P;2020-01-26;0;0;0;0;0
PM;2020-01-26;0;0;0;0;0
PO;2020-01-26;0;0;0;0;0
S;2020-01-26;0;0;0;0;0
SA;2020-01-26;0;0;0;0;0
SE;2020-01-26;0;0;0;0;0
SG;2020-01-26;0;0;0;0;0
SO;2020-01-26;0;0;0;0;0
SS;2020-01-26;0;0;0;0;0
T;2020-01-26;0;0;0;0;0
TE;2020-01-26;0;0;0;0;0
TF;2020-01-26;0;0;0;0;0
TO;2020-01-26;0;0;0;0;0
V;2020-01-26;0;0;0;0;0
VA;2020-01-26;0;0;0;0;0
VI;2020-01-26;0;0;0;0;0
Z;2020-01-26;0;0;0;0;0
ZA;2020-01-26;0;0;0;0;0
A;2020-01-27;0;0;0;0;0
AB;2020-01-27;0;0;0;0;0
AL;2020-01-27;0;0;0;0;0
AV;2020-01-27;0;0;0;0;0
B;2020-01-27;3;2;0;1;0
BA;2020-01-27;0;0;0;0;0
BI;2020-01-27;0;0;0;0;0
BU;2020-01-27;0;0;0;0;0
C;2020-01-27;0;0;0;0;0
CA;2020-01-27;0;0;0;0;0
CC;2020-01-27;0;0;0;0;0
CE;2020-01-27;0;0;0;0;0
CO;2020-01-27;0;0;0;0;0
CR;2020-01-27;0;0;0;0;0
CS;2020-01-27;0;0;0;0;0
CU;2020-01-27;0;0;0;0;0
GC;2020-01-27;0;0;0;0;0
GI;2020-01-27;0;0;0;0;0
GR;2020-01-27;0;0;0;0;0
GU;2020-01-27;0;0;0;0;0
H;2020-01-27;0;0;0;0;0
HU;2020-01-27;0;0;0;0;0
J;2020-01-27;0;0;0;0;0
L;2020-01-27;0;0;0;0;0
LE;2020-01-27;0;0;0;0;0
LO;2020-01-27;0;0;0;0;0
LU;2020-01-27;0;0;0;0;0
M;2020-01-27;2;1;0;1;0
MA;2020-01-27;0;0;0;0;0
ME;2020-01-27;0;0;0;0;0
MU;2020-01-27;0;0;0;0;0
NA;2020-01-27;0;0;0;0;0
O;2020-01-27;0;0;0;0;0
OR;2020-01-27;0;0;0;0;0
P;2020-01-27;0;0;0;0;0
PM;2020-01-27;0;0;0;0;0
PO;2020-01-27;0;0;0;0;0
S;2020-01-27;0;0;0;0;0
SA;2020-01-27;0;0;0;0;0
SE;2020-01-27;0;0;0;0;0
SG;2020-01-27;0;0;0;0;0
SO;2020-01-27;0;0;0;0;0
SS;2020-01-27;0;0;0;0;0
T;2020-01-27;0;0;0;0;0
TE;2020-01-27;0;0;0;0;0
TF;2020-01-27;0;0;0;0;0
TO;2020-01-27;0;0;0;0;0
V;2020-01-27;0;0;0;0;0
VA;2020-01-27;0;0;0;0;0
VI;2020-01-27;0;0;0;0;0
Z;2020-01-27;0;0;0;0;0
